name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Chaguanas,2008-01-13,82.6,0.3048,17.2,68.8,1010.7,77.9,7.5,211.90625,18.3375,23248,64863,1,31.1,23.1,26.3,35.6,23.1,27.9,22.9
Chaguanas,2008-01-14,81.1,0.0,16.1,71.3,1011.9,55.0,7.9,216.7625,18.75,23261,64894,0,30.3,22.8,26.2,34.3,22.8,27.6,22.5
Chaguanas,2008-01-15,75.5,0.0,15.0,80.9,1011.4,53.8,8.5,213.50625,18.425,23274,64925,0,31.1,22.7,26.2,33.4,22.7,27.2,21.2
Chaguanas,2008-01-16,80.0,4.0893999999999995,16.1,75.4,1011.7,77.5,8.2,213.25,18.4375,23286,64955,1,29.3,21.8,25.1,31.4,21.8,25.8,21.2
Chaguanas,2008-01-17,80.0,0.0,16.1,76.1,1012.9,39.6,8.1,216.7375,18.73125,23297,64986,0,30.1,21.8,25.6,32.7,21.8,26.7,21.6
Chaguanas,2008-01-18,83.2,0.9905999999999999,18.3,68.7,1014.4,50.4,7.1,220.3375,19.025,23307,65015,1,29.1,22.8,25.6,32.8,22.8,26.6,22.4
Chaguanas,2008-01-19,75.7,0.0,19.5,67.5,1013.7,45.8,7.9,218.14375,18.8625,23315,65044,0,31.1,23.1,26.3,33.8,23.1,27.3,21.4
Chaguanas,2008-01-20,73.9,0.508,17.2,74.0,1013.5,35.4,8.6,228.18125,19.68125,23323,65073,1,30.1,20.1,25.4,32.0,20.1,26.1,20.1
Chaguanas,2008-01-21,78.2,0.0,18.3,64.2,1014.1,60.0,8.2,219.76874999999998,18.98125,23330,65102,0,31.1,20.7,25.8,33.8,20.7,26.6,21.5
Chaguanas,2008-01-22,77.4,10.8966,23.0,61.1,1012.8,60.4,7.5,214.3375,18.49375,23336,65130,1,30.1,23.1,26.1,32.8,23.1,27.1,21.5
Chaguanas,2008-01-23,77.7,0.7874,17.2,74.5,1013.0,57.1,6.9,221.075,19.05,23340,65157,1,30.1,22.1,25.6,31.6,22.1,26.3,21.1
Chaguanas,2008-01-24,77.5,0.0,17.2,71.5,1012.8,50.0,8.3,232.95625,20.1125,23344,65184,0,30.2,23.1,26.1,32.7,23.1,27.1,21.6
Chaguanas,2008-01-25,86.0,4.0893999999999995,13.9,67.5,1013.4,63.8,7.6,232.93125,20.14375,23347,65210,1,29.1,22.1,24.9,32.8,22.1,25.6,22.3
Chaguanas,2008-01-26,75.6,7.594599999999999,15.0,78.8,1013.4,32.1,9.5,228.25625,19.68125,23348,65236,1,30.1,21.1,25.1,32.0,21.1,25.8,20.1
Chaguanas,2008-01-27,75.0,0.0,15.0,72.4,1012.9,35.0,8.8,218.59375,18.825,23349,65261,0,30.1,19.1,24.4,31.4,19.1,24.9,19.2
Chaguanas,2008-01-28,75.8,0.0,13.9,76.3,1012.0,38.8,9.3,222.40625,19.1875,23348,65286,0,30.3,20.1,25.2,32.2,20.1,25.8,20.1
Chaguanas,2008-01-29,78.1,0.0,18.3,64.8,1012.2,70.8,8.5,217.64375,18.7625,23346,65310,0,31.7,20.1,25.3,33.8,20.1,26.3,20.8
Chaguanas,2008-01-30,77.7,0.0,11.4,60.9,1012.1,85.8,8.2,228.8625,19.75625,23344,65333,0,32.1,21.7,25.6,33.6,21.7,26.2,20.9
Chaguanas,2008-01-31,80.2,0.0,12.8,348.4,1011.6,64.2,8.2,237.98125,20.50625,23340,65356,0,30.1,21.1,24.9,32.0,21.1,25.6,20.9
Chaguanas,2008-02-01,68.8,0.0,13.9,337.7,1011.5,39.2,9.3,237.2125,20.45625,23335,65378,0,31.1,21.1,25.8,31.4,21.1,26.0,18.8
Chaguanas,2008-02-02,81.4,2.0065999999999997,9.2,69.0,1012.8,62.9,9.2,237.0625,20.425,23330,65400,1,29.8,19.1,23.6,30.8,19.1,23.8,19.8
Chaguanas,2008-02-03,77.4,0.0,16.1,69.2,1013.5,68.8,8.5,233.1,20.08125,23323,65421,0,30.1,22.1,25.6,32.7,22.1,26.4,21.1
Chaguanas,2008-02-04,74.0,0.0,17.2,63.6,1014.4,52.9,8.7,230.4875,19.83125,23315,65442,0,31.1,23.1,26.1,33.1,23.1,27.0,20.8
Chaguanas,2008-02-05,76.0,0.0,16.1,65.2,1014.7,36.2,8.2,222.24375,19.1875,23306,65461,0,31.1,20.1,25.2,33.1,20.1,25.9,20.2
Chaguanas,2008-02-06,68.6,0.0,16.1,58.4,1014.7,75.0,8.4,225.9875,19.46875,23296,65480,0,31.1,23.1,26.3,32.5,23.1,26.8,19.7
Chaguanas,2008-02-07,75.3,0.3048,20.8,58.6,1014.5,83.3,7.6,236.61249999999998,20.41875,23286,65499,1,29.2,23.1,25.7,31.4,23.1,26.4,20.8
Chaguanas,2008-02-08,75.5,0.0,23.0,66.3,1014.1,74.2,7.9,235.925,20.3625,23274,65517,0,30.1,23.8,26.1,32.7,23.8,26.9,21.3
Chaguanas,2008-02-09,75.5,0.0,18.3,60.9,1013.0,75.7,7.4,242.71875,20.975,23261,65534,0,31.1,23.1,26.5,33.1,23.1,27.7,21.6
Chaguanas,2008-02-10,94.4,73.5076,13.9,57.9,1013.2,87.4,4.9,237.66875000000002,20.51875,23247,65550,1,24.3,22.1,23.4,24.3,22.1,23.4,22.4
Chaguanas,2008-02-11,87.0,11.0998,18.3,64.0,1012.5,82.1,7.1,243.94375,21.0875,23233,65566,1,29.1,22.6,25.1,33.7,22.6,25.6,22.7
Chaguanas,2008-02-12,83.6,2.8956,18.3,66.7,1013.0,60.4,7.3,236.78125,20.39375,23217,65582,1,30.1,23.1,25.7,34.3,23.1,27.0,22.6
Chaguanas,2008-02-13,81.4,2.9972,19.5,69.9,1013.1,77.1,6.5,247.45625,21.375,23201,65596,1,29.1,23.1,25.6,32.1,23.1,26.2,21.9
Chaguanas,2008-02-14,81.7,0.9905999999999999,17.2,72.3,1014.2,62.1,7.2,228.31875,19.73125,23184,65610,1,29.1,23.1,25.5,32.1,23.1,26.4,22.0
Chaguanas,2008-02-15,73.2,0.3048,19.5,62.8,1013.5,49.5,7.8,245.60625000000002,21.25,23165,65624,1,30.2,22.1,25.9,32.0,22.1,26.3,20.2
Chaguanas,2008-02-16,86.1,4.521199999999999,21.9,51.8,1011.9,70.4,7.3,247.9875,21.41875,23146,65636,1,28.1,22.1,24.2,31.4,22.1,24.6,21.6
Chaguanas,2008-02-17,81.9,0.9905999999999999,20.8,41.9,1012.4,69.2,7.9,241.34375,20.8625,23126,65649,1,29.1,22.1,24.8,31.4,22.1,25.3,21.3
Chaguanas,2008-02-18,72.6,0.0,23.0,58.2,1014.3,80.4,8.5,244.2625,21.125,23106,65660,0,30.1,23.1,26.1,32.7,23.1,26.9,20.7
Chaguanas,2008-02-19,69.6,0.0,19.5,62.0,1015.3,76.3,8.5,246.68125,21.35,23084,65671,0,31.1,23.1,26.6,33.8,23.1,27.4,20.3
Chaguanas,2008-02-20,70.1,0.0,15.0,67.7,1014.9,88.3,8.9,253.7125,21.93125,23062,65681,0,30.2,21.1,25.6,31.4,21.1,26.1,19.3
Chaguanas,2008-02-21,74.6,0.0,16.1,71.6,1014.7,80.0,8.5,257.3875,22.21875,23039,65691,0,31.1,20.1,25.1,32.5,20.1,25.7,19.7
Chaguanas,2008-02-22,76.2,0.508,16.1,67.4,1015.0,67.7,7.0,237.5375,20.53125,23015,65701,1,30.1,22.1,25.6,31.8,22.1,26.3,20.8
Chaguanas,2008-02-23,70.1,0.0,52.8,60.4,1015.8,70.0,7.5,244.85625,21.15625,22990,65709,0,30.1,22.1,25.8,30.9,22.1,26.1,19.5
Chaguanas,2008-02-24,76.9,0.3048,18.3,64.0,1015.4,86.7,7.7,238.98125,20.6375,22965,65718,1,30.1,21.1,24.7,32.0,21.1,25.1,20.1
Chaguanas,2008-02-25,75.8,0.0,13.9,67.4,1014.2,70.8,8.8,247.4375,21.43125,22939,65725,0,31.1,21.1,25.5,33.1,21.1,26.3,20.6
Chaguanas,2008-02-26,76.2,0.0,13.9,68.0,1013.6,70.5,8.6,257.125,22.19375,22913,65732,0,29.1,21.1,25.5,31.4,21.1,26.4,20.8
Chaguanas,2008-02-27,71.8,0.0,16.1,71.9,1013.6,80.0,8.5,247.29375,21.375,22885,65739,0,31.1,21.1,25.9,33.1,21.1,26.5,19.9
Chaguanas,2008-02-28,73.9,0.0,18.3,68.8,1014.5,63.3,7.1,259.675,22.4625,22858,65745,0,31.1,23.7,26.5,34.7,23.7,27.5,21.3
Chaguanas,2008-02-29,74.3,0.0,18.3,67.4,1014.2,66.7,7.5,260.6,22.6,22829,65751,0,29.1,22.6,25.8,30.3,22.6,26.5,20.7
Chaguanas,2008-03-01,80.0,2.3114,16.1,72.3,1013.5,60.0,7.1,255.96875,22.09375,22800,65756,1,29.1,21.1,24.7,30.8,21.1,25.1,20.8
Chaguanas,2008-03-02,72.3,0.0,16.1,56.2,1013.2,60.4,8.0,252.43125,21.81875,22770,65761,0,31.1,21.1,25.3,32.5,21.1,25.7,19.6
Chaguanas,2008-03-03,73.8,0.0,16.1,73.8,1013.5,59.6,8.2,261.51875,22.63125,22740,65766,0,30.6,20.1,25.3,32.6,20.1,25.9,19.9
Chaguanas,2008-03-04,81.7,24.892,20.8,65.0,1013.7,71.7,6.6,247.98125,21.43125,22710,65770,1,30.1,23.1,25.1,32.0,23.1,25.6,21.4
Chaguanas,2008-03-05,86.0,0.0,16.1,56.2,1013.3,90.0,6.3,251.1125,21.625,22679,65773,0,27.1,22.1,24.2,29.3,22.1,24.3,21.6
Chaguanas,2008-03-06,77.9,0.9905999999999999,18.3,62.2,1012.5,80.0,7.7,257.06875,22.21875,22647,65776,1,30.1,22.6,25.4,32.0,22.6,26.1,21.0
Chaguanas,2008-03-07,79.0,0.0,12.8,60.6,1012.9,74.3,6.2,257.025,22.20625,22615,65779,0,29.1,22.1,24.8,31.4,22.1,25.2,20.7
Chaguanas,2008-03-08,69.6,0.0,19.5,63.4,1013.6,70.0,6.8,259.43125,22.41875,22583,65782,0,30.1,23.1,26.0,31.4,23.1,26.6,19.8
Chaguanas,2008-03-09,70.4,0.0,13.9,60.3,1013.3,59.2,7.5,259.66875,22.43125,22550,65784,0,30.1,21.1,25.7,31.4,21.1,26.2,19.6
Chaguanas,2008-03-10,73.8,0.0,47.2,53.9,1013.9,53.8,8.7,244.58125,21.14375,22517,65786,0,30.1,20.1,24.7,30.9,20.1,25.1,19.3
Chaguanas,2008-03-11,74.6,0.9905999999999999,11.4,44.4,1013.7,77.1,8.3,247.13750000000002,21.3375,22483,65788,1,30.6,20.1,24.6,31.4,20.1,24.8,19.3
Chaguanas,2008-03-12,73.2,0.0,13.9,72.3,1013.9,83.8,8.4,257.76875,22.24375,22450,65789,0,30.3,23.1,26.2,32.7,23.1,27.2,20.8
Chaguanas,2008-03-13,81.0,4.0893999999999995,17.2,72.4,1014.4,79.1,6.1,259.16875,22.4,22416,65790,1,30.6,22.1,25.8,33.9,22.1,26.9,22.1
Chaguanas,2008-03-14,74.2,0.0,17.2,76.2,1013.8,45.8,6.0,259.6625,22.41875,22381,65791,0,31.1,23.1,26.3,33.1,23.1,27.2,21.1
Chaguanas,2008-03-15,77.1,0.0,13.9,73.2,1014.3,69.6,6.4,249.7,21.5375,22347,65792,0,31.1,22.1,26.0,34.7,22.1,27.1,21.3
Chaguanas,2008-03-16,75.4,0.0,13.9,82.8,1014.1,84.2,7.2,255.29375,22.03125,22312,65792,0,31.1,21.1,25.9,33.1,21.1,26.8,20.8
Chaguanas,2008-03-17,74.0,0.0,11.4,67.6,1013.7,59.5,7.6,280.08125,24.14375,22277,65793,0,32.1,19.1,25.2,33.6,19.1,25.8,19.6
Chaguanas,2008-03-18,75.3,0.0,11.4,88.8,1013.5,50.0,7.6,276.58125,23.85625,22242,65793,0,31.1,20.8,25.3,32.5,20.8,25.8,20.1
Chaguanas,2008-03-19,76.4,0.0,13.9,60.6,1013.6,60.4,7.4,268.6375,23.18125,22206,65793,0,31.1,20.1,24.8,32.5,20.1,25.3,20.0
Chaguanas,2008-03-20,71.2,0.0,13.9,94.0,1013.8,78.7,8.4,267.8625,23.10625,22171,65793,0,31.1,21.1,25.8,32.5,21.1,26.3,19.6
Chaguanas,2008-03-21,71.7,0.0,17.2,77.7,1013.7,68.8,9.7,261.53125,22.60625,22135,65793,0,32.1,20.7,26.0,33.6,20.7,26.7,20.0
Chaguanas,2008-03-22,78.0,0.0,16.1,83.3,1013.4,90.0,7.5,265.6375,22.91875,22099,65792,0,30.1,23.1,25.6,32.7,23.1,26.4,21.2
Chaguanas,2008-03-23,81.1,0.9905999999999999,19.5,75.4,1014.0,75.0,6.3,261.8125,22.625,22064,65792,1,30.1,23.1,25.6,32.8,23.1,26.5,21.9
Chaguanas,2008-03-24,69.7,0.0,20.8,71.1,1014.6,62.1,7.2,275.90625,23.825,22028,65791,0,32.1,22.1,26.5,33.0,22.1,26.9,19.9
Chaguanas,2008-03-25,71.7,0.0,16.1,92.6,1014.7,66.3,8.0,268.4,23.15,21992,65791,0,31.1,22.1,26.1,33.1,22.1,26.8,20.2
Chaguanas,2008-03-26,74.6,0.0,13.9,73.9,1013.9,68.3,7.6,265.40625,22.89375,21956,65790,0,32.1,21.1,25.8,34.3,21.1,26.4,20.4
Chaguanas,2008-03-27,71.1,0.3048,20.8,74.3,1012.2,52.2,8.5,273.1875,23.6125,21921,65790,1,31.1,21.1,26.1,32.5,21.1,26.7,19.9
Chaguanas,2008-03-28,77.1,0.0,15.0,84.2,1011.9,75.8,6.6,272.39375,23.525,21885,65789,0,31.1,22.1,25.7,33.8,22.1,26.4,21.0
Chaguanas,2008-03-29,69.0,0.0,16.1,88.1,1011.7,90.0,6.8,268.0625,23.15,21849,65789,0,31.1,22.1,26.7,33.1,22.1,27.4,20.1
Chaguanas,2008-03-30,85.5,0.0,18.3,87.1,1011.9,84.8,6.0,270.40625,23.34375,21814,65789,0,28.1,22.1,24.2,30.8,22.1,24.4,21.5
Chaguanas,2008-03-31,78.5,4.2926,11.4,94.3,1012.0,86.7,7.6,251.825,21.79375,21778,65788,1,30.1,22.1,25.3,32.0,22.1,26.1,21.0
Chaguanas,2008-04-01,74.8,0.9905999999999999,21.9,58.5,1012.3,75.0,7.5,265.15625,22.95,21743,65788,1,30.1,22.1,25.7,32.0,22.1,26.6,20.6
Chaguanas,2008-04-02,78.4,6.095999999999999,20.8,67.7,1012.3,54.2,7.8,265.575,22.93125,21708,65788,1,30.1,22.1,25.1,32.7,22.1,25.8,20.9
Chaguanas,2008-04-03,81.3,22.098,18.3,65.6,1012.8,81.3,6.6,269.6125,23.275,21673,65788,1,30.2,22.8,25.4,33.6,22.8,26.2,21.8
Chaguanas,2008-04-04,78.0,2.9972,18.3,65.6,1013.6,49.6,7.5,272.5625,23.55625,21638,65788,1,30.3,23.1,26.2,33.4,23.1,27.2,21.8
Chaguanas,2008-04-05,74.1,0.0,19.5,62.8,1014.2,62.5,7.0,268.46875,23.2,21604,65788,0,31.3,23.8,26.7,34.2,23.8,27.7,21.4
Chaguanas,2008-04-06,72.9,0.0,13.9,71.1,1013.1,60.0,7.5,260.45625,22.5,21570,65788,0,30.1,22.1,26.2,32.7,22.1,27.3,20.8
Chaguanas,2008-04-07,84.0,9.118599999999999,15.0,73.9,1012.1,77.4,6.3,268.21875,23.1625,21536,65789,1,30.1,22.6,24.9,32.7,22.6,25.6,21.8
Chaguanas,2008-04-08,77.5,0.0,20.8,75.7,1011.6,65.8,7.7,265.01875,22.9125,21502,65789,0,31.1,23.1,26.3,33.8,23.1,27.4,21.7
Chaguanas,2008-04-09,75.9,0.0,17.2,71.6,1011.3,71.3,8.6,270.33125,23.34375,21468,65790,0,31.1,23.1,26.7,34.0,23.1,27.8,21.8
Chaguanas,2008-04-10,75.3,0.0,16.1,60.2,1010.4,68.3,7.8,268.3,23.21875,21435,65791,0,31.3,23.1,26.8,34.7,23.1,28.1,21.8
Chaguanas,2008-04-11,82.7,4.013199999999999,12.8,53.0,1010.5,72.9,6.8,273.4625,23.575,21403,65792,1,29.1,23.1,25.6,32.8,23.1,26.4,22.4
Chaguanas,2008-04-12,83.7,0.0,12.8,66.8,1011.3,89.2,6.3,265.35625,22.88125,21370,65794,0,29.1,23.7,25.7,32.1,23.7,26.6,22.6
Chaguanas,2008-04-13,91.1,8.407399999999999,16.1,71.6,1012.0,88.8,4.5,262.10625,22.6375,21338,65796,1,28.1,24.1,25.4,32.8,24.1,25.9,23.8
Chaguanas,2008-04-14,81.9,0.0,15.0,75.0,1012.3,68.6,7.3,248.95,21.5125,21307,65798,0,31.1,24.6,26.9,36.7,24.6,28.6,23.4
Chaguanas,2008-04-15,78.4,0.0,18.3,66.0,1012.7,56.7,8.1,248.51875,21.40625,21276,65800,0,31.2,24.1,26.9,35.6,24.1,28.4,22.7
Chaguanas,2008-04-16,74.8,0.0,15.0,81.4,1012.8,40.4,7.7,261.5125,22.61875,21245,65802,0,32.1,23.1,27.1,34.7,23.1,28.3,21.8
Chaguanas,2008-04-17,76.6,0.0,17.2,65.3,1013.4,53.8,8.0,257.4875,22.2375,21215,65805,0,32.1,23.1,27.3,35.9,23.1,28.9,22.4
Chaguanas,2008-04-18,74.4,0.0,15.0,66.7,1013.4,73.5,7.3,265.80625,22.98125,21185,65808,0,32.1,24.1,27.2,35.0,24.1,28.3,21.9
Chaguanas,2008-04-19,73.8,0.0,15.0,67.8,1012.5,86.7,7.1,252.24375,21.7875,21156,65812,0,31.3,24.1,27.6,34.8,24.1,29.0,22.2
Chaguanas,2008-04-20,77.2,0.0,19.5,75.1,1011.8,73.5,7.3,249.2125,21.53125,21127,65816,0,32.1,23.1,27.0,35.9,23.1,28.6,22.4
Chaguanas,2008-04-21,75.3,0.0,12.8,83.3,1011.6,85.4,6.3,254.03125,21.96875,21099,65820,0,32.1,24.1,27.2,35.0,24.1,28.7,22.2
Chaguanas,2008-04-22,75.0,0.0,17.2,76.6,1011.4,71.3,7.2,262.1875,22.64375,21072,65824,0,31.1,24.3,27.1,33.8,24.3,28.6,22.1
Chaguanas,2008-04-23,73.1,0.0,17.2,83.2,1011.2,67.9,6.8,258.925,22.4125,21045,65829,0,32.1,23.6,27.5,35.0,23.6,28.9,21.9
Chaguanas,2008-04-24,74.2,0.0,13.9,89.9,1011.0,80.4,8.0,257.925,22.25625,21018,65834,0,33.1,24.1,27.9,37.2,24.1,29.7,22.5
Chaguanas,2008-04-25,77.1,0.9905999999999999,15.0,79.3,1011.0,89.6,6.4,256.63125,22.1375,20992,65839,1,32.1,25.1,27.9,35.9,25.1,29.7,23.2
Chaguanas,2008-04-26,76.2,0.0,13.9,74.2,1011.2,90.0,5.9,263.58125,22.76875,20967,65845,0,31.1,25.1,27.9,34.7,25.1,29.7,23.1
Chaguanas,2008-04-27,71.9,0.0,15.0,73.7,1012.0,64.6,6.3,250.24375,21.5875,20943,65852,0,32.6,25.1,28.1,35.1,25.1,29.8,22.2
Chaguanas,2008-04-28,69.7,0.0,17.2,72.0,1012.6,50.0,6.5,263.5875,22.7875,20919,65858,0,32.7,24.1,28.0,35.6,24.1,29.3,21.6
Chaguanas,2008-04-29,68.8,0.0,13.9,80.2,1012.3,55.4,7.7,238.16666666666666,20.540000000000003,20895,65865,0,33.1,23.1,27.9,35.4,23.1,29.1,21.1
Chaguanas,2008-04-30,70.1,0.0,17.2,80.5,1011.1,48.3,7.9,257.8666666666667,22.206666666666667,20873,65872,0,33.1,24.1,27.9,37.2,24.1,29.6,21.7
Chaguanas,2008-05-01,69.2,0.0,13.9,71.8,1010.5,54.2,7.7,247.73999999999998,21.413333333333334,20851,65880,0,33.1,24.1,27.9,35.4,24.1,29.1,21.4
Chaguanas,2008-05-02,70.8,0.0,11.4,73.3,1010.4,72.1,8.2,234.01333333333332,20.2,20830,65888,0,33.2,22.8,27.4,36.2,22.8,28.7,21.2
Chaguanas,2008-05-03,68.4,0.0,13.9,82.3,1011.0,68.3,8.4,231.70666666666665,19.966666666666665,20809,65897,0,33.1,22.1,27.3,34.7,22.1,28.1,20.4
Chaguanas,2008-05-04,69.2,0.0,15.0,72.9,1012.1,88.8,8.5,241.07999999999998,20.80666666666667,20789,65905,0,33.3,23.6,27.8,36.2,23.6,29.1,21.2
Chaguanas,2008-05-05,70.7,0.0,15.0,77.1,1012.6,76.7,7.7,264.29333333333335,22.793333333333333,20770,65915,0,34.1,24.1,28.3,36.6,24.1,29.8,21.9
Chaguanas,2008-05-06,76.1,6.095999999999999,16.1,70.7,1012.8,80.4,6.2,262.11333333333334,22.613333333333333,20752,65924,1,32.2,25.1,28.3,36.7,25.1,30.9,23.4
Chaguanas,2008-05-07,79.7,4.7752,18.3,70.5,1012.4,88.3,5.2,264.64666666666665,22.826666666666664,20734,65934,1,31.7,25.1,27.8,36.7,25.1,30.8,23.8
Chaguanas,2008-05-08,73.3,0.0,18.3,75.4,1013.0,70.4,5.0,235.8,20.346666666666668,20718,65944,0,33.1,25.1,28.3,37.2,25.1,30.4,22.8
Chaguanas,2008-05-09,71.4,0.0,20.8,66.4,1013.7,60.4,6.5,250.46666666666667,21.66,20702,65955,0,32.1,25.1,27.9,34.3,25.1,29.3,21.9
Chaguanas,2008-05-10,69.6,0.508,17.2,68.8,1013.7,54.2,7.5,248.47333333333333,21.446666666666665,20686,65966,1,33.1,24.1,28.1,35.4,24.1,29.3,21.6
Chaguanas,2008-05-11,71.5,0.0,15.0,71.3,1013.9,43.3,7.7,268.72,23.173333333333336,20672,65978,0,33.1,23.1,27.8,37.2,23.1,29.4,21.8
Chaguanas,2008-05-12,71.7,0.0,16.1,72.5,1014.3,73.5,7.9,257.70666666666665,22.253333333333334,20658,65989,0,33.1,22.7,27.4,35.0,22.7,28.6,21.4
Chaguanas,2008-05-13,71.7,0.0,26.4,67.0,1013.7,65.8,8.1,262.8666666666667,22.740000000000002,20645,66002,0,33.1,23.7,27.9,37.2,23.7,29.4,21.9
Chaguanas,2008-05-14,72.1,0.0,18.3,71.1,1012.7,38.7,8.2,232.56666666666666,20.040000000000003,20633,66014,0,34.1,25.1,28.3,37.4,25.1,30.1,22.4
Chaguanas,2008-05-15,72.0,0.0,17.2,67.5,1012.7,57.1,7.9,233.01333333333332,20.086666666666666,20622,66027,0,34.1,24.1,28.8,39.5,24.1,31.3,22.9
Chaguanas,2008-05-16,82.4,6.095999999999999,15.0,66.0,1012.8,76.7,7.3,243.88666666666668,21.046666666666667,20611,66040,1,32.1,25.7,27.2,36.9,25.7,28.6,23.8
Chaguanas,2008-05-17,76.4,0.0,16.1,59.5,1012.9,90.0,7.6,252.86,21.813333333333333,20602,66053,0,33.1,25.1,28.3,38.2,25.1,30.7,23.4
Chaguanas,2008-05-18,77.0,0.0,19.5,69.2,1013.1,80.0,7.2,246.94,21.3,20593,66067,0,32.1,24.8,28.2,35.9,24.8,30.5,23.4
Chaguanas,2008-05-19,70.7,0.3048,17.2,71.7,1014.1,77.1,7.8,241.22,20.853333333333335,20584,66081,1,33.1,25.3,28.6,36.2,25.3,30.4,22.3
Chaguanas,2008-05-20,66.8,0.0,16.1,69.0,1013.4,53.3,7.5,253.73999999999998,21.90666666666667,20577,66096,0,33.1,24.1,28.1,34.7,24.1,28.8,20.6
Chaguanas,2008-05-21,66.1,0.0,16.1,67.1,1012.4,62.1,7.9,238.2,20.546666666666667,20571,66110,0,32.1,22.1,27.5,33.6,22.1,28.3,20.0
Chaguanas,2008-05-22,68.5,0.0,15.0,64.0,1012.1,73.9,7.9,227.32666666666668,19.613333333333333,20565,66125,0,33.1,24.1,28.6,36.2,24.1,30.6,21.8
Chaguanas,2008-05-23,66.4,0.0,21.9,68.2,1012.4,73.9,7.8,229.28666666666666,19.8,20560,66140,0,34.1,25.1,28.9,37.4,25.1,30.7,21.6
Chaguanas,2008-05-24,71.7,0.0,12.8,84.1,1011.9,74.6,7.8,246.92666666666668,21.32,20556,66155,0,34.1,24.7,28.4,37.4,24.7,30.2,22.3
Chaguanas,2008-05-25,72.9,0.0,18.3,66.7,1011.4,82.1,8.2,236.34,20.386666666666667,20553,66171,0,32.1,24.1,27.6,35.9,24.1,29.1,22.1
Chaguanas,2008-05-26,70.5,0.0,13.9,83.8,1010.9,52.1,7.9,217.10666666666665,18.71333333333333,20550,66186,0,34.1,23.7,28.3,36.6,23.7,29.9,21.8
Chaguanas,2008-05-27,72.5,0.0,16.1,79.2,1011.5,51.7,7.4,220.18666666666664,19.040000000000003,20548,66202,0,33.2,24.1,28.3,37.3,24.1,30.2,22.3
Chaguanas,2008-05-28,75.0,5.1054,26.4,67.8,1012.0,62.9,6.9,215.73999999999998,18.633333333333333,20547,66218,1,33.1,24.8,28.4,38.2,24.8,31.1,23.2
Chaguanas,2008-05-29,69.3,0.0,18.3,66.3,1012.8,49.2,7.5,199.63333333333333,17.220000000000002,20547,66234,0,33.1,25.1,28.7,37.2,25.1,31.0,22.3
Chaguanas,2008-05-30,71.4,0.0,13.9,71.9,1013.2,45.0,7.7,209.70666666666665,18.10666666666667,20547,66250,0,34.1,23.6,28.3,37.4,23.6,29.9,22.1
Chaguanas,2008-05-31,71.2,0.0,13.9,74.1,1013.7,59.2,7.8,212.6,18.4,20549,66267,0,34.1,23.8,28.4,36.6,23.8,30.3,22.2
Chaguanas,2008-06-01,73.1,0.0,18.3,63.2,1014.3,69.6,7.9,214.44,18.506666666666668,20551,66283,0,33.1,24.8,28.4,37.2,24.8,30.6,22.8
Chaguanas,2008-06-02,71.2,0.0,16.1,73.2,1013.4,77.1,7.5,216.22666666666666,18.68,20553,66300,0,33.7,24.8,28.6,36.4,24.8,30.5,22.3
Chaguanas,2008-06-03,81.5,0.9905999999999999,13.9,69.1,1013.0,86.7,7.7,231.82000000000002,20.0,20557,66316,1,32.1,25.1,27.3,38.1,25.1,29.6,23.8
Chaguanas,2008-06-04,75.2,4.0893999999999995,16.1,81.7,1013.0,78.3,6.7,219.78666666666666,18.98,20561,66332,1,33.1,24.1,28.1,36.2,24.1,29.9,22.8
Chaguanas,2008-06-05,72.2,0.0,17.2,71.3,1013.8,80.8,8.0,191.91333333333333,16.533333333333335,20565,66349,0,33.1,24.1,27.9,36.2,24.1,29.6,22.0
Chaguanas,2008-06-06,68.8,0.0,18.3,66.3,1013.9,56.1,7.2,201.88666666666668,17.453333333333333,20571,66365,0,33.1,23.1,28.3,35.4,23.1,29.6,21.3
Chaguanas,2008-06-07,80.5,15.493999999999998,16.1,69.7,1012.7,85.2,6.7,220.2866666666667,18.98,20577,66382,1,33.1,25.1,28.2,37.6,25.1,30.4,24.1
Chaguanas,2008-06-08,78.6,0.0,15.0,69.3,1012.4,88.3,8.0,216.25333333333336,18.686666666666667,20584,66398,0,32.3,25.1,28.2,37.3,25.1,30.8,23.8
Chaguanas,2008-06-09,72.9,0.0,16.1,71.1,1013.0,85.4,7.8,226.53333333333333,19.506666666666668,20591,66414,0,33.1,24.8,28.5,36.5,24.8,30.7,22.8
Chaguanas,2008-06-10,71.7,0.0,11.4,86.9,1013.1,82.2,7.1,214.48666666666668,18.493333333333332,20599,66430,0,33.8,24.1,28.5,37.7,24.1,30.6,22.6
Chaguanas,2008-06-11,75.2,2.0065999999999997,13.9,69.9,1012.0,78.6,7.2,213.72,18.426666666666666,20607,66446,1,34.1,23.1,27.6,36.6,23.1,28.8,22.2
Chaguanas,2008-06-12,81.9,9.0932,17.2,64.8,1011.8,88.8,7.0,225.53333333333333,19.433333333333334,20616,66461,1,32.1,25.1,28.1,39.3,25.1,31.0,24.5
