name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-04,86.3,76.9,80.6,97.7,76.9,85.3,76.4,87.5,0.032,100,8.33,rain,0,0,13.9,9.2,151.4,1016,78.4,7.6,166.1,14.4,6,30,2025-07-04T05:48:33,2025-07-04T18:31:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-05,89.5,75.1,81.2,102.6,75.1,86.7,76,85,0,0,0,rain,0,0,17.4,11.4,106.1,1016,56.2,7.9,236.7,20.5,8,30,2025-07-05T05:48:49,2025-07-05T18:32:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-06,86.3,75,80,95.3,75,83.6,74.4,83.4,0.024,100,8.33,rain,0,0,15.9,13.9,100,1015.4,46.5,8,250.1,21.6,8,30,2025-07-06T05:49:04,2025-07-06T18:32:05,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-07,86.3,73.7,79.7,97.9,73.7,84.2,75.5,87.4,0.074,100,8.33,rain,0,0,16.6,18.3,111.2,1014.8,44.7,8,256.7,22.2,8,30,2025-07-07T05:49:20,2025-07-07T18:32:09,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,remote"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-08,84,76.7,78.3,95.8,76.7,79.9,76.1,93,0.551,100,12.5,rain,0,0,25.9,16.1,107.7,1015.5,71.9,7.3,75.2,6.4,3,30,2025-07-08T05:49:35,2025-07-08T18:32:12,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-09,82.5,75.5,78.4,91.6,75.5,80.2,76.5,94.1,1.771,100,12.5,rain,0,0,16.6,13.9,91.4,1015.5,65.1,6.5,229.1,19.9,8,30,2025-07-09T05:49:50,2025-07-09T18:32:14,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-10,85.8,73.5,79.4,96.9,73.5,83.3,76.1,89.8,0.118,100,4.17,rain,0,0,18.6,13.9,102.5,1015.1,52.3,8,255.4,22,9,30,2025-07-10T05:50:06,2025-07-10T18:32:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-11,89.4,75.5,81.7,99.9,75.5,86.8,76.1,84.4,0.039,100,4.17,rain,0,0,16.8,12.8,110.3,1015.4,66.3,8.1,270.3,23.2,9,30,2025-07-11T05:50:21,2025-07-11T18:32:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-12,88.1,75.1,81.7,100.2,75.1,87.4,76,83.6,0,0,0,rain,0,0,18.6,17.2,135.4,1015.7,69.8,7.7,193.5,16.7,7,30,2025-07-12T05:50:36,2025-07-12T18:32:16,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-13,87.6,75.3,81.4,99.9,75.3,87.4,75.7,83.4,0,0,0,rain,0,0,13,13.9,122.5,1015.6,47.1,7.6,265.4,22.8,8,10,2025-07-13T05:50:50,2025-07-13T18:32:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-14,88.3,75.1,81.4,95.9,75.1,85.1,73.9,79.5,0,0,0,,0,0,16.3,17.2,110.1,1016.2,26,7.4,291.9,25.1,9,10,2025-07-14T05:51:05,2025-07-14T18:32:13,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-15,87.5,73.3,80.1,101.5,73.3,85.5,75.5,86.2,0.787,100,4.17,rain,0,0,13.2,11.4,20.3,1014.9,48.9,7.7,244.6,21.2,8,30,2025-07-15T05:51:20,2025-07-15T18:32:10,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-16,89.6,75.1,81.8,102.6,75.1,87.7,75.6,82.3,0,0,0,rain,0,0,32.2,21.9,106.2,1013.8,41.9,9,294.3,25.4,9,30,2025-07-16T05:51:34,2025-07-16T18:32:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-17,89.4,75,81.7,102.3,75,88,76.2,84.4,0.004,100,4.17,rain,0,0,19.7,17.2,89.3,1013.8,40.1,7,239.3,20.7,8,30,2025-07-17T05:51:48,2025-07-17T18:32:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-18,84.3,73.3,79,96.2,73.3,81.6,75.7,89.9,0.039,100,4.17,rain,0,0,18.8,16.1,96.1,1014.8,66.5,7.3,143.4,12.5,4,30,2025-07-18T05:52:02,2025-07-18T18:31:58,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-19,89.4,75.3,80.8,104.5,75.3,85.9,76.1,86.6,0.157,100,4.17,rain,0,0,16.1,16.1,107.6,1014.5,60.3,7.8,218.1,18.7,8,30,2025-07-19T05:52:15,2025-07-19T18:31:52,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-20,87.9,76.8,81.5,99.4,76.8,86.4,76,84.6,0.382,100,4.17,rain,0,0,19.2,15,91.5,1014.8,64.4,7.7,194.2,16.8,7,30,2025-07-20T05:52:28,2025-07-20T18:31:45,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-21,87.9,75.2,81.4,102,75.2,87.2,76.4,85.4,0,0,0,rain,0,0,19,16.1,93.4,1013.1,52.3,7.9,240.9,20.7,9,30,2025-07-21T05:52:41,2025-07-21T18:31:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-22,87.6,76.8,81.6,101.7,76.8,87.6,76.9,86.4,0.315,100,4.17,rain,0,0,15.4,12.8,108.8,1012.9,60.5,7.5,268.5,23.2,9,30,2025-07-22T05:52:54,2025-07-22T18:31:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-23,88.1,73.5,81,102.5,73.5,86.9,77,88.1,1.15,100,8.33,rain,0,0,27.7,13.9,107.4,1014.5,64.7,8.1,225.5,19.3,8,30,2025-07-23T05:53:06,2025-07-23T18:31:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-24,80.9,75.1,77.6,88.6,75.1,79.2,76.3,95.8,0.905,100,8.33,rain,0,0,18.8,9.3,98.3,1014.7,69.7,6.1,183.7,15.6,7,30,2025-07-24T05:53:18,2025-07-24T18:31:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-25,89.5,75,80.3,102.4,75,84.8,76.2,88.2,0,0,0,rain,0,0,16.8,13.9,94.3,1012.5,57.1,6.7,223.6,19.4,7,30,2025-07-25T05:53:30,2025-07-25T18:31:00,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-26,89.4,75.3,81.2,102.6,75.3,87.2,76.9,87.6,0,0,0,rain,0,0,15.9,12.8,119.3,1012.4,70.9,7.5,264,22.7,8,60,2025-07-26T05:53:41,2025-07-26T18:30:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-27,87.6,77.1,81.2,99.9,77.1,86.9,77.2,88.3,0.315,100,4.17,rain,0,0,18.8,11.4,109.3,1013.7,61.2,8,249.9,21.5,8,30,2025-07-27T05:53:52,2025-07-27T18:30:35,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-28,88.1,76.9,81.8,108.3,76.9,89.2,78.1,89.1,0.331,100,8.33,rain,0,0,20.4,16.1,101.6,1014.5,53.7,7.2,263.9,22.7,9,60,2025-07-28T05:54:03,2025-07-28T18:30:22,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-29,89.7,77.1,82.6,102.4,77.1,88.5,76.5,82.9,0,0,0,rain,0,0,16.3,12.8,96.6,1014.6,36.3,6.9,283.2,24.3,9,30,2025-07-29T05:54:13,2025-07-29T18:30:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-30,89.5,73.3,81,102,73.3,85.5,74.1,80.7,0,0,0,rain,0,0,13,11.4,103,1014.6,29.7,7.3,286.7,24.8,9,30,2025-07-30T05:54:23,2025-07-30T18:29:53,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-07-31,87.5,74.9,80.6,101.5,74.9,86.6,75.9,85.8,0.004,100,4.17,rain,0,0,16.8,13.9,98.5,1015.4,61.2,7.1,265.2,22.7,9,30,2025-07-31T05:54:32,2025-07-31T18:29:37,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-01,87.8,76.8,81.4,102.5,76.8,87.3,77.1,87.4,0,0,0,rain,0,0,17.2,11.4,99.6,1015.8,59.5,7.2,247.9,21.5,9,30,2025-08-01T05:54:41,2025-08-01T18:29:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-02,87.7,77.3,81.5,101.8,77.3,87.1,77.3,87.6,0.358,100,12.5,rain,0,0,22.6,15,114.4,1015.9,52.8,7.5,252,21.7,8,30,2025-08-02T05:54:50,2025-08-02T18:29:03,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-03,87.8,76.7,81.8,101.6,76.7,87.9,76.6,85.1,0,0,0,,0,0,19.5,16.1,113.4,1014.6,42.5,8.7,261.3,22.6,9,30,2025-08-03T05:54:58,2025-08-03T18:28:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-04,89.4,76.9,82.5,104.5,76.9,89.3,76.9,84.1,0.161,100,4.17,rain,0,0,18.1,13.9,99.8,1014.5,48.4,7.5,242.2,20.7,9,30,2025-08-04T05:55:06,2025-08-04T18:28:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-05,88.1,77.3,82,102.5,77.3,88.5,77.5,86.8,0.055,100,8.33,rain,0,0,17,15,97.6,1015.4,56,7.6,208.5,18,7,30,2025-08-05T05:55:13,2025-08-05T18:28:05,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-06,89.6,76.7,81.5,102.7,76.7,86.4,76.2,84.9,0.083,100,8.33,rain,0,0,19.9,15,105.3,1015,66.8,7.2,260.3,22.5,9,30,2025-08-06T05:55:20,2025-08-06T18:27:45,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-07,80.3,73.7,76.7,86.5,73.7,76.9,75,94.7,1.316,100,12.5,rain,0,0,21,16.1,105.4,1013,82.9,6.1,148.1,12.7,6,30,2025-08-07T05:55:27,2025-08-07T18:27:23,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-08,87.5,76.9,81,102,76.9,86.8,77.3,89.4,0.055,100,8.33,rain,0,0,19.5,13.9,115.2,1012.5,75.9,7.1,232.8,20.1,8,60,2025-08-08T05:55:33,2025-08-08T18:27:01,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-09,84.5,76.9,80.2,94.7,76.9,84.3,76.2,88,0.54,100,8.33,rain,0,0,17.7,10.3,282.1,1014.1,76.8,7.4,224.4,19.6,8,30,2025-08-09T05:55:38,2025-08-09T18:26:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-10,89.5,75.2,81.5,100.2,75.2,86.4,75.4,83,0,0,0,rain,0,0,14.3,15,108.1,1014.4,70.8,8.6,204,17.6,7,30,2025-08-10T05:55:44,2025-08-10T18:26:15,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-11,89.7,75.5,82.6,104.7,75.5,89.6,76.6,83,0,0,0,rain,0,0,15.9,12.8,115.4,1013.6,58.8,8.2,251.9,21.7,8,60,2025-08-11T05:55:49,2025-08-11T18:25:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-12,89.9,77.3,83.6,105.2,77.3,92.1,76.9,80.7,0,0,0,rain,0,0,18.1,16.1,101.8,1012.8,46.7,5.3,261.9,22.5,9,30,2025-08-12T05:55:53,2025-08-12T18:25:25,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-13,89.7,75.5,82.5,102.6,75.5,88.6,75.6,80.4,0,0,0,rain,0,0,15.4,12.8,109.8,1012.1,47.6,7.2,264.3,22.9,9,30,2025-08-13T05:55:57,2025-08-13T18:25:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-14,85.8,75.5,80.8,99.1,75.5,86.8,77,88.6,0.012,100,4.17,rain,0,0,14.8,11.4,117.4,1012.8,54.9,7.4,243.7,21,8,30,2025-08-14T05:56:01,2025-08-14T18:24:33,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-15,86.3,76.8,78.9,99.5,76.8,81.5,76.6,92.8,0.63,100,4.17,rain,0,0,16.3,6.9,129,1013.3,75,7.7,260,22.3,9,30,2025-08-15T05:56:04,2025-08-15T18:24:06,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-16,87.5,75,78.4,102.1,75,81.5,76,92.7,4.094,100,8.33,rain,0,0,20.6,15,73.3,1012.5,68.5,7.4,257.7,22.4,8,30,2025-08-16T05:56:07,2025-08-16T18:23:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-17,91.2,75,82.2,107.7,75,89.6,76.9,85.1,0,0,0,rain,0,0,19.9,13.9,139.7,1012.4,53.7,7.6,265.3,22.9,9,30,2025-08-17T05:56:10,2025-08-17T18:23:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-18,91.2,76.8,82.8,104.4,76.8,89.6,76.6,82.3,0,0,0,,0,0,18.6,13.9,123.6,1013.6,54.1,9,267,23.1,9,30,2025-08-18T05:56:12,2025-08-18T18:22:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-19,89.7,76.8,82.7,104.5,76.8,89.6,76.4,82.1,0.004,100,4.17,rain,0,0,17.2,11.4,135.4,1013.7,64.7,8.2,271.4,23.3,9,60,2025-08-19T05:56:13,2025-08-19T18:22:11,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-20,91.1,76.7,82.9,109.9,76.7,90.6,76.8,82.3,0,0,0,rain,0,0,18.6,13.9,110.7,1012.8,54.3,6.2,255.7,22,8,60,2025-08-20T05:56:15,2025-08-20T18:21:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-21,89.7,76.8,82.2,103,76.8,89,76.8,84.6,0.039,100,4.17,rain,0,0,16.1,12.8,121.7,1011.6,64.6,5.4,269.8,23.5,9,60,2025-08-21T05:56:16,2025-08-21T18:21:10,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-22,89.9,77.3,83.7,105.7,77.3,92.3,77.6,82.8,0,0,0,rain,0,0,17.7,12.8,123.5,1012.2,61.3,7,251.7,21.7,8,60,2025-08-22T05:56:16,2025-08-22T18:20:39,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-23,89.5,76.9,82.3,104.7,76.9,89,76.7,83.7,0,0,0,rain,0,0,15.9,11.4,103.2,1013.2,56.5,7.1,233.6,20.2,8,60,2025-08-23T05:56:17,2025-08-23T18:20:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-24,89.4,75.2,80.9,104.4,75.2,86.9,76.7,87.7,0.004,100,4.17,rain,0,0,19.2,12.8,112.3,1012.7,64,6.6,244,21,9,30,2025-08-24T05:56:17,2025-08-24T18:19:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-25,89.6,77,82.2,108.2,77,89.7,77.5,86.3,0.044,100,33.33,rain,0,0,17.2,11.4,124,1012.9,58.5,6.2,240.8,20.7,7,60,2025-08-25T05:56:16,2025-08-25T18:19:02,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-26,87.8,77,81.1,100,77,87,76.8,87.1,0.139,100,29.17,rain,0,0,18.1,9.2,118.1,1014.2,40.7,6.2,247.4,21.3,8,30,2025-08-26T05:56:16,2025-08-26T18:18:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-27,89.6,77,83.1,105.2,77,90.5,77.1,83.1,0.036,100,12.5,rain,0,0,20.1,12.8,138.7,1015.3,59.6,6,275.1,24,9,60,2025-08-27T05:56:15,2025-08-27T18:17:55,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-28,84.2,77,80.1,96.2,77,85,76.9,89.9,0.055,100,20.83,rain,0,0,17,11.4,118.5,1015.9,52.7,6.2,254.5,22.2,9,60,2025-08-28T05:56:14,2025-08-28T18:17:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-29,91.4,75.2,81.9,107.9,75.2,89.1,76.6,84.7,0.636,100,62.5,rain,0,0,17.7,10.3,101.9,1013.1,60.6,6.1,166.2,14.4,6,30,2025-08-29T05:56:12,2025-08-29T18:16:46,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-30,87.7,76.9,80.1,104.9,76.9,84,77.4,91.6,0.064,100,20.83,rain,0,0,20.1,11.4,108.6,1011.6,30.2,6.2,223.5,19.3,8,60,2025-08-30T05:56:10,2025-08-30T18:16:11,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,TTPP
"Chaguanas, Trinidad, Trinidad And Tobago",2025-08-31,89.5,76.9,81.4,107.8,76.9,88.3,77.8,89.4,0.048,100,45.83,rain,0,0,16.8,12.8,109.7,1012.6,36,5.8,244.6,21.1,9,60,2025-08-31T05:56:08,2025-08-31T18:15:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-01,87.3,76.9,81.5,101.6,76.9,87.6,77.5,88.1,0.076,100,41.67,rain,0,0,16.6,11.4,110.9,1012.9,37.1,6.2,253.2,22,8,60,2025-09-01T05:56:06,2025-09-01T18:15:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-02,87.9,75.2,79.4,102.8,75.2,82.7,76.4,91.1,0.163,100,33.33,rain,0,0,18.3,11.4,114.7,1013.4,50,6,263.8,22.9,9,60,2025-09-02T05:56:04,2025-09-02T18:14:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-03,87.8,75.2,80.7,102.4,75.2,86.7,76.7,88.4,0.238,100,50,rain,0,0,14.8,15,112.2,1013.1,49.1,6.3,236.7,20.5,7,30,2025-09-03T05:56:01,2025-09-03T18:13:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-04,89.6,77,82.2,102.4,77,88.4,76.9,84.7,0.179,100,50,rain,0,0,14.5,13.9,106.8,1012.9,50.5,6.2,259.9,22.4,9,30,2025-09-04T05:55:58,2025-09-04T18:13:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-05,87.8,77,80.6,102.4,77,85,76.9,89,0.158,100,62.5,rain,0,0,17.2,20.8,120.3,1013.4,59.7,6.1,251.7,21.7,8,30,2025-09-05T05:55:55,2025-09-05T18:12:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-06,84.2,75.2,78.1,96.2,75.2,79.9,75,90.2,0.367,100,58.33,rain,0,0,21.9,11.4,118.7,1013.6,72.6,5.8,179.3,15.5,7,30,2025-09-06T05:55:52,2025-09-06T18:11:56,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-07,89.6,75.2,81.4,105.2,75.2,88.2,76.3,85.4,0.016,100,4.17,rain,0,0,15.7,12.8,119.3,1014.2,53.3,6.2,266.2,23,10,30,2025-09-07T05:55:49,2025-09-07T18:11:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-08,89.6,75.2,82.1,102.4,75.2,87.7,75.5,81.7,0.079,100,25,rain,0,0,13,9.2,114.4,1014.1,28.2,6.5,265.6,23.1,9,30,2025-09-08T05:55:45,2025-09-08T18:10:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-09,86,73.4,79.3,97.2,73.4,83.2,76.1,90.3,0.307,100,20.83,rain,0,0,14.8,10.3,120.5,1014.4,41.3,6.3,244.3,21.1,8,30,2025-09-09T05:55:41,2025-09-09T18:10:03,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TTPP,TDW00011634"
"Chaguanas, Trinidad, Trinidad And Tobago",2025-09-10,89.6,75.2,82.2,105.2,75.2,90.1,77.2,85.7,0.036,100,16.67,rain,0,0,17,15,112.5,1013.7,54.3,5.9,246.3,21.3,9,60,2025-09-10T05:55:38,2025-09-10T18:09:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TTPP,TDW00011634"
