name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-06-30,87.7,76.8,81.8,99.7,76.8,86.9,76.2,83.9,0.008,100,4.17,18.3,104.8,1015.0,52.2,7.0,262.2,22.8,8,2025-06-30T05:46:57,2025-06-30T18:30:55,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-01,87.9,75.1,80.9,98.2,75.1,85.2,75.4,84.3,0.0,0,0.0,16.1,117.4,1014.7,50.4,7.2,269.4,23.2,9,2025-07-01T05:47:12,2025-07-01T18:31:03,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-02,87.8,76.8,82.1,100.0,76.8,87.4,75.5,81.2,0.0,0,0.0,18.3,98.4,1015.0,35.8,7.6,243.5,21.0,7,2025-07-02T05:47:27,2025-07-02T18:31:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-03,88.0,75.1,81.5,100.0,75.1,87.2,75.4,82.7,0.0,0,0.0,15.0,110.0,1015.1,63.2,7.7,259.9,22.3,9,2025-07-03T05:47:43,2025-07-03T18:31:16,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-04,86.2,76.9,80.6,97.7,76.9,85.3,76.4,87.4,0.032,100,8.33,9.2,153.4,1016.0,77.1,7.6,154.0,13.1,5,2025-07-04T05:47:58,2025-07-04T18:31:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-05,89.5,75.1,81.2,102.5,75.1,86.7,76.0,85.0,0.0,0,0.0,11.4,106.1,1016.0,55.3,7.9,230.2,20.0,7,2025-07-05T05:48:14,2025-07-05T18:31:27,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-06,86.2,75.0,80.0,95.2,75.0,83.6,74.3,83.3,0.024,100,8.33,13.8,103.3,1015.3,46.2,8.0,242.4,20.9,8,2025-07-06T05:48:29,2025-07-06T18:31:31,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-07,86.2,73.7,79.8,97.8,73.7,84.4,75.5,87.3,0.074,100,8.33,18.3,111.6,1014.8,45.2,7.9,249.6,21.3,8,2025-07-07T05:48:45,2025-07-07T18:31:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP,remote"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-08,84.0,76.7,78.3,95.8,76.7,79.9,76.1,92.9,0.551,100,12.5,16.1,107.7,1015.5,70.9,7.2,74.9,6.4,3,2025-07-08T05:49:00,2025-07-08T18:31:38,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-09,82.5,75.5,78.4,91.6,75.5,80.2,76.5,94.1,1.771,100,12.5,13.9,91.5,1015.5,64.3,6.5,225.0,19.4,8,2025-07-09T05:49:15,2025-07-09T18:31:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-10,85.8,73.5,79.4,96.9,73.5,83.3,76.1,89.8,0.118,100,4.17,13.9,102.3,1015.1,51.9,7.9,251.4,21.7,9,2025-07-10T05:49:31,2025-07-10T18:31:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-11,89.4,75.5,81.7,99.9,75.5,86.8,76.1,84.4,0.039,100,4.17,12.7,110.2,1015.3,65.1,8.1,268.1,23.0,8,2025-07-11T05:49:46,2025-07-11T18:31:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-12,88.0,75.1,81.7,100.2,75.1,87.4,76.0,83.5,0.0,0,0.0,17.2,135.4,1015.7,68.5,7.6,192.5,16.7,7,2025-07-12T05:50:01,2025-07-12T18:31:42,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-13,87.6,75.3,81.4,99.9,75.3,87.4,75.7,83.4,0.0,0,0.0,13.8,122.4,1015.6,46.8,7.5,261.0,22.6,8,2025-07-13T05:50:15,2025-07-13T18:31:41,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-14,88.2,75.1,81.3,95.9,75.1,85.1,73.9,79.5,0.0,0,0.0,17.2,110.1,1016.2,26.1,7.4,295.0,25.5,9,2025-07-14T05:50:30,2025-07-14T18:31:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-15,87.5,73.3,80.1,101.5,73.3,85.5,75.5,86.2,0.787,100,4.17,11.4,20.1,1014.9,48.6,7.6,237.4,20.4,8,2025-07-15T05:50:45,2025-07-15T18:31:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-16,89.6,75.1,81.8,102.6,75.1,87.7,75.5,82.3,0.0,0,0.0,21.9,106.2,1013.8,41.8,8.9,291.5,25.1,9,2025-07-16T05:50:59,2025-07-16T18:31:33,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-17,89.4,75.0,81.7,102.3,75.0,88.0,76.2,84.4,0.004,100,4.17,17.2,89.3,1013.8,39.8,7.0,240.5,20.7,8,2025-07-17T05:51:13,2025-07-17T18:31:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-18,84.3,73.3,79.0,96.2,73.3,81.6,75.7,89.9,0.039,100,4.17,16.1,96.1,1014.8,65.8,7.3,122.2,10.7,5,2025-07-18T05:51:27,2025-07-18T18:31:24,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-19,89.4,75.3,80.8,104.5,75.3,85.8,76.1,86.6,0.157,100,4.17,16.1,107.6,1014.5,59.6,7.8,216.2,18.7,8,2025-07-19T05:51:40,2025-07-19T18:31:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-20,87.9,76.8,81.5,99.4,76.8,86.3,76.0,84.5,0.382,100,4.17,15.0,91.3,1014.8,63.5,7.6,198.9,17.0,7,2025-07-20T05:51:53,2025-07-20T18:31:12,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-21,87.9,75.3,81.4,102.0,75.3,87.2,76.4,85.4,0.0,0,0.0,16.1,93.4,1013.1,51.7,7.9,240.8,20.9,8,2025-07-21T05:52:06,2025-07-21T18:31:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-22,87.6,76.8,81.6,101.7,76.8,87.6,76.9,86.3,0.315,100,4.17,12.7,108.8,1012.9,59.6,7.5,266.7,22.9,8,2025-07-22T05:52:19,2025-07-22T18:30:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-23,88.0,73.6,81.0,102.4,73.6,86.8,77.0,88.1,1.15,100,8.33,13.9,107.3,1014.5,64.0,8.0,211.1,18.2,7,2025-07-23T05:52:31,2025-07-23T18:30:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-24,80.9,75.1,77.7,88.6,75.1,79.2,76.3,95.8,0.905,100,8.33,9.3,98.6,1014.7,68.6,6.1,187.0,16.1,7,2025-07-24T05:52:43,2025-07-24T18:30:36,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-25,89.5,75.0,80.3,102.3,75.0,84.8,76.1,88.1,0.0,0,0.0,13.9,94.2,1012.5,56.3,6.7,220.1,19.0,7,2025-07-25T05:52:55,2025-07-25T18:30:26,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-26,89.4,75.3,81.2,102.6,75.3,87.2,76.9,87.6,0.0,0,0.0,12.7,119.4,1012.4,69.8,7.5,263.3,22.7,8,2025-07-26T05:53:06,2025-07-26T18:30:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-27,87.6,77.1,81.2,99.9,77.1,86.8,77.2,88.2,0.315,100,4.17,11.4,109.3,1013.7,60.3,7.9,245.2,20.8,8,2025-07-27T05:53:17,2025-07-27T18:30:01,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-28,88.0,76.9,81.8,108.2,76.9,89.2,78.1,89.1,0.331,100,8.33,16.1,101.6,1014.5,53.3,7.2,260.1,22.5,9,2025-07-28T05:53:28,2025-07-28T18:29:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-29,89.7,77.1,82.6,102.4,77.1,88.5,76.5,82.9,0.0,0,0.0,12.7,96.5,1014.6,36.2,6.9,285.2,24.6,9,2025-07-29T05:53:38,2025-07-29T18:29:34,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TTCP,TDW00011634"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-30,89.5,73.3,81.0,102.0,73.3,85.5,74.1,80.7,0.0,0,0.0,11.4,102.9,1014.6,29.7,7.2,284.4,24.6,9,2025-07-30T05:53:48,2025-07-30T18:29:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-07-31,87.5,74.9,80.6,101.5,74.9,86.6,75.9,85.8,0.004,100,4.17,13.9,98.5,1015.4,60.4,7.1,261.4,22.5,8,2025-07-31T05:53:57,2025-07-31T18:29:03,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-01,87.8,76.8,81.3,102.5,76.8,87.3,77.1,87.4,0.0,0,0.0,11.4,99.6,1015.8,58.9,7.2,241.4,20.8,8,2025-08-01T05:54:06,2025-08-01T18:28:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-02,87.7,77.2,81.5,101.8,77.2,87.1,77.2,87.6,0.358,100,12.5,15.0,114.4,1015.9,52.4,7.4,246.8,21.2,8,2025-08-02T05:54:15,2025-08-02T18:28:29,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-03,87.8,76.7,81.8,101.6,76.7,87.9,76.6,85.1,0.0,0,0.0,16.1,113.4,1014.6,42.2,8.6,258.2,22.4,8,2025-08-03T05:54:23,2025-08-03T18:28:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-04,89.4,76.9,82.5,104.6,76.9,89.3,76.9,84.1,0.161,100,4.17,13.9,99.9,1014.5,48.1,7.5,240.8,20.6,8,2025-08-04T05:54:31,2025-08-04T18:27:51,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-05,88.0,77.3,81.9,102.4,77.3,88.5,77.5,86.8,0.055,100,8.33,15.0,97.6,1015.4,55.1,7.6,210.6,18.1,8,2025-08-05T05:54:38,2025-08-05T18:27:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-06,89.6,76.7,81.5,102.6,76.7,86.4,76.2,84.8,0.083,100,8.33,15.0,105.3,1015.0,65.7,7.1,260.1,22.4,9,2025-08-06T05:54:45,2025-08-06T18:27:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-07,80.3,73.7,76.7,86.5,73.7,76.9,75.0,94.7,1.316,100,12.5,16.1,105.2,1012.9,81.9,6.1,156.2,13.5,7,2025-08-07T05:54:52,2025-08-07T18:26:49,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-08,87.5,76.9,81.0,102.0,76.9,86.7,77.3,89.3,0.055,100,8.33,13.9,115.1,1012.5,74.7,7.1,223.2,19.3,8,2025-08-08T05:54:58,2025-08-08T18:26:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-09,84.4,76.9,80.2,94.6,76.9,84.3,76.2,88.0,0.54,100,8.33,10.3,281.4,1014.1,76.1,7.4,226.2,19.5,8,2025-08-09T05:55:04,2025-08-09T18:26:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-10,89.5,75.2,81.5,100.2,75.2,86.4,75.4,82.9,0.0,0,0.0,15.0,108.1,1014.4,69.5,8.6,202.3,17.5,8,2025-08-10T05:55:09,2025-08-10T18:25:41,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-11,89.7,75.4,82.6,104.7,75.4,89.6,76.6,83.0,0.0,0,0.0,12.7,115.4,1013.6,58.1,8.1,249.2,21.5,8,2025-08-11T05:55:14,2025-08-11T18:25:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-12,89.8,77.3,83.6,105.2,77.3,92.0,76.8,80.6,0.0,0,0.0,16.1,101.8,1012.8,46.2,5.3,257.5,22.3,9,2025-08-12T05:55:18,2025-08-12T18:24:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-13,89.7,75.5,82.5,102.6,75.5,88.6,75.5,80.3,0.0,0,0.0,12.7,109.9,1012.1,47.2,7.1,254.0,21.9,9,2025-08-13T05:55:22,2025-08-13T18:24:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-14,85.8,75.4,80.8,99.1,75.4,86.8,77.0,88.6,0.012,100,4.17,11.4,117.4,1012.7,54.1,7.4,240.7,20.8,8,2025-08-14T05:55:26,2025-08-14T18:23:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-15,86.2,76.8,78.9,99.5,76.8,81.5,76.6,92.8,0.63,100,4.17,6.9,129.3,1013.2,73.8,7.6,252.8,21.7,9,2025-08-15T05:55:29,2025-08-15T18:23:32,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-16,87.5,75.0,78.4,102.1,75.0,81.5,76.0,92.7,4.094,100,8.33,15.0,73.3,1012.5,67.6,7.4,261.0,22.6,8,2025-08-16T05:55:32,2025-08-16T18:23:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-17,91.2,75.0,82.1,107.7,75.0,89.6,76.9,85.0,0.0,0,0.0,13.8,139.7,1012.4,53.3,7.5,258.3,22.3,9,2025-08-17T05:55:35,2025-08-17T18:22:36,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-18,91.2,76.8,82.8,104.4,76.8,89.6,76.6,82.3,0.0,0,0.0,13.8,123.6,1013.6,53.6,8.9,255.5,22.1,9,2025-08-18T05:55:37,2025-08-18T18:22:07,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-19,89.7,76.8,82.7,104.5,76.8,89.6,76.4,82.1,0.004,100,4.17,11.4,135.6,1013.7,64.0,8.1,271.8,23.4,9,2025-08-19T05:55:39,2025-08-19T18:21:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-20,91.1,76.7,83.0,109.9,76.7,90.6,76.7,82.3,0.0,0,0.0,13.9,110.6,1012.8,53.4,6.2,253.8,21.8,8,2025-08-20T05:55:40,2025-08-20T18:21:07,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-21,89.7,76.8,82.2,102.9,76.8,89.0,76.8,84.5,0.039,100,4.17,12.7,122.2,1011.5,63.7,5.5,268.2,23.2,9,2025-08-21T05:55:41,2025-08-21T18:20:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-22,89.8,77.3,83.6,105.7,77.3,92.3,77.6,82.8,0.0,0,0.0,12.7,123.5,1012.2,60.7,6.9,252.4,21.8,8,2025-08-22T05:55:42,2025-08-22T18:20:05,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-23,89.5,76.9,82.3,104.7,76.9,89.1,76.7,83.6,0.0,0,0.0,11.4,104.3,1013.2,55.8,7.1,226.5,19.4,7,2025-08-23T05:55:42,2025-08-23T18:19:33,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-24,89.3,75.3,80.9,104.4,75.3,86.9,76.7,87.6,0.004,100,4.17,12.7,112.2,1012.7,62.9,6.6,237.5,20.4,8,2025-08-24T05:55:42,2025-08-24T18:19:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-25,89.6,77.0,82.3,108.1,77.0,89.7,77.5,86.3,0.044,100,25.0,11.4,123.7,1012.9,57.7,6.2,237.7,20.5,8,2025-08-25T05:55:42,2025-08-25T18:18:28,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-26,87.8,77.0,81.1,100.0,77.0,87.0,76.8,87.0,0.17,100,33.33,9.2,117.3,1014.1,40.4,6.2,239.3,20.6,8,2025-08-26T05:55:41,2025-08-26T18:17:55,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-27,89.6,77.0,83.1,105.2,77.0,90.5,77.1,83.0,0.024,100,25.0,12.7,138.6,1015.3,59.0,6.0,274.8,23.6,9,2025-08-27T05:55:40,2025-08-27T18:17:21,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-28,84.2,77.0,80.2,96.2,77.0,85.0,76.9,89.8,0.122,100,33.33,11.4,118.3,1015.9,51.5,6.2,250.4,21.5,8,2025-08-28T05:55:39,2025-08-28T18:16:47,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-29,91.4,75.2,81.9,107.8,75.2,89.1,76.6,84.7,0.552,100,58.33,10.3,101.5,1013.1,59.2,6.1,169.0,14.5,6,2025-08-29T05:55:38,2025-08-29T18:16:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-30,87.7,77.0,80.2,104.7,77.0,84.1,77.4,91.4,0.064,100,20.83,11.4,107.6,1011.6,30.3,6.2,223.4,19.5,8,2025-08-30T05:55:36,2025-08-30T18:15:37,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-08-31,89.5,76.9,81.4,107.7,76.9,88.3,77.8,89.3,0.024,100,25.0,12.7,109.0,1012.6,36.0,5.8,233.7,20.1,9,2025-08-31T05:55:34,2025-08-31T18:15:01,0.25,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-09-01,87.4,77.0,81.6,101.6,77.0,87.6,77.5,87.9,0.064,100,50.0,11.4,110.4,1012.9,37.2,6.2,252.2,21.9,9,2025-09-01T05:55:32,2025-09-01T18:14:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TTCP"
"Talparo, Couva-Tabaquite-Taiparo, Trinidad, Trinidad And Tobago",2025-09-02,87.9,75.3,79.4,102.7,75.3,82.7,76.4,91.0,0.205,100,33.33,11.4,114.4,1013.4,49.5,6.0,258.8,22.4,9,2025-09-02T05:55:29,2025-09-02T18:13:49,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TTCP,TDW00011634"
